insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,,,,ON,CANADA,711,Patrick Dean,1952-11-15,2013,2,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,bigballs@gmail.com,7818397978,16,301,none,1,2022,11,2023,Water Damage Claim,2,2025,Liability Claim
H,,,,ON,CANADA,779,Brendan Carter,1971-09-15,2021,1,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,8554654009,5,301,none,1,2022,8,2022,Personal Property Claim,2,2021,Liability Claim
H,,,,ON,CANADA,,Christopher Perry,1950-09-08,2013,1,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,bigballs@gmail.com,8554654009,5,301,wood,1,2022,7,2024,Liability Claim,5,2021,Sewer Backup Claim
H,,,,ON,CANADA,629,Brian Harrison,1965-09-26,2017,3,FALSE,TRUE,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,16,150,radiant,1,2022,2,2021,Sewer Backup Claim,6,2023,Fire Claim
H,,,,ON,CANADA,783,Kristen Peters,1960-09-12,2015,1,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,16,300,electric,1,2022,2,2022,Water Damage Claim,11,2022,Fire Claim
H,,,,ON,CANADA,736,Katrina Simpson,1961-12-30,2017,1,FALSE,TRUE,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,bigballs@gmail.com,8554654009,8,300,unknown,1,2022,1,2022,Wind/Hail Claim,1,2023,Liability Claim
H,,,,ON,CANADA,,Eric Jones,1948-03-08,2024,3,FALSE,TRUE,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,2,bigballs@gmail.com,2897308160,8,301,water,1,2022,4,2022,Personal Property Claim,3,2022,Personal Property Claim
H,,,,ON,CANADA,377,Matthew Martinez,1959-01-03,2022,2,FALSE,TRUE,2,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,8554654009,13,150,wood,1,2022,11,2021,Personal Property Claim,5,2025,Fire Claim
H,,,,ON,CANADA,,Robert Reeves,1980-11-20,2012,1,FALSE,FALSE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,5,300,water,1,2022,12,2022,Wind/Hail Claim,3,2025,Sewer Backup Claim
H,,,,ON,CANADA,,Jordan Morales,1996-03-12,2009,2,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,2897308160,5,150,geothermal,1,2022,11,2025,Sewer Backup Claim,10,2022,Water Damage Claim
H,,,,ON,CANADA,603,Allison Collins,1986-03-16,2009,3,FALSE,FALSE,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,2,bigballs@gmail.com,2897308160,8,150,water,1,2022,1,2022,Sewer Backup Claim,1,2022,Liability Claim
H,,,,ON,CANADA,146,Larry Young,2002-02-19,2020,3,FALSE,TRUE,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,8,300,radiant,1,2022,8,2022,Other Type of Claim,10,2023,Personal Property Claim
H,,,,ON,CANADA,,Nicholas Rubio,1999-05-04,2013,2,FALSE,TRUE,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,3,2,bigballs@gmail.com,2897308160,13,301,electric,1,2022,9,2024,Fire Claim,7,2025,Water Damage Claim
H,,,,ON,CANADA,,Amber Blake,1986-08-24,2018,3,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,bigballs@gmail.com,2897308160,8,300,wood,1,2022,2,2024,Wind/Hail Claim,8,2025,Liability Claim
H,,,,ON,CANADA,186,James Smith,1994-11-04,2021,3,FALSE,TRUE,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,7818397978,8,150,water,1,2022,11,2022,Other Type of Claim,11,2022,Personal Property Claim
H,,,,ON,CANADA,986,Robin Watts,1999-04-01,2017,2,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,0,bigballs@gmail.com,2897308160,5,300,geothermal,1,2022,10,2023,Liability Claim,4,2022,Water Damage Claim
H,,,,ON,CANADA,369,Robert Phillips,1954-07-15,2023,1,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,0,bigballs@gmail.com,2897308160,5,150,water,1,2022,4,2021,Water Damage Claim,11,2021,Water Damage Claim
H,,,,ON,CANADA,38,Ryan Robinson,1978-11-10,2017,2,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,1,bigballs@gmail.com,7818397978,5,300,wood,1,2022,1,2023,Sewer Backup Claim,9,2025,Liability Claim
H,,,,ON,CANADA,325,Christian Torres,1986-03-12,2022,1,FALSE,FALSE,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,2897308160,8,150,geothermal,1,2022,4,2024,Fire Claim,12,2021,Other Type of Claim
H,,,,ON,CANADA,,Lucas Taylor,2002-09-29,2013,2,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,16,301,radiant,1,2022,6,2025,Water Damage Claim,8,2021,Wind/Hail Claim
H,,,,ON,CANADA,,John Henson,1948-05-26,2023,3,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,5,301,geothermal,1,2022,4,2023,Personal Property Claim,11,2025,Other Type of Claim
H,,,,ON,CANADA,190,Jill Kim,1997-04-01,2020,3,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,bigballs@gmail.com,8554654009,16,300,electric,1,2022,1,2023,Personal Property Claim,1,2021,Water Damage Claim
H,,,,ON,CANADA,877,James Ross,1952-09-09,2015,2,FALSE,TRUE,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,8,300,none,1,2022,2,2021,Personal Property Claim,1,2022,Water Damage Claim
H,,,,ON,CANADA,980,Gary Gibson,1985-07-22,2023,3,FALSE,TRUE,2,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,8554654009,5,150,radiant,1,2022,7,2023,Sewer Backup Claim,10,2022,Water Damage Claim
H,,,,ON,CANADA,,Dawn Clark,1950-11-18,2012,2,FALSE,TRUE,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,13,301,electric,1,2022,12,2022,Sewer Backup Claim,2,2022,Wind/Hail Claim
H,,,,ON,CANADA,,Jason Flores,1992-08-01,2023,2,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,8554654009,16,300,radiant,1,2022,2,2025,Fire Claim,10,2025,Water Damage Claim
H,,,,ON,CANADA,248,Dustin Williams,1953-12-26,2016,3,FALSE,TRUE,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,7818397978,8,150,electric,1,2022,1,2025,Sewer Backup Claim,4,2023,Water Damage Claim
H,,,,ON,CANADA,775,Debra Montoya,1971-01-18,2020,3,FALSE,TRUE,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,1,bigballs@gmail.com,8554654009,16,301,radiant,1,2022,3,2022,Wind/Hail Claim,12,2023,Fire Claim
H,,,,ON,CANADA,,Audrey Gonzalez,1989-11-25,2013,1,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,bigballs@gmail.com,2897308160,8,300,geothermal,1,2022,10,2022,Wind/Hail Claim,5,2025,Liability Claim
H,,,,ON,CANADA,,Heather Klein,1984-08-26,2020,3,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,1,bigballs@gmail.com,7818397978,16,300,geothermal,1,2022,9,2024,Fire Claim,10,2022,Wind/Hail Claim
H,,,,ON,CANADA,,Erika Thomas,1986-05-14,2011,3,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,bigballs@gmail.com,2897308160,5,301,oil,1,2022,2,2022,Other Type of Claim,8,2024,Other Type of Claim
H,,,,ON,CANADA,,Karen Contreras,1965-05-31,2015,1,FALSE,FALSE,0,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,7818397978,5,301,radiant,1,2022,2,2023,Liability Claim,10,2022,Water Damage Claim
H,,,,ON,CANADA,97,Andrew Torres,1985-02-25,2012,3,FALSE,FALSE,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,2897308160,5,301,radiant,1,2022,5,2022,Personal Property Claim,5,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Samantha Duke,2004-04-10,2022,1,FALSE,FALSE,2,1,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,0,bigballs@gmail.com,8554654009,5,300,none,1,2022,9,2025,Sewer Backup Claim,10,2022,Personal Property Claim
H,,,,ON,CANADA,925,Larry Hancock,1945-01-19,2013,3,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,13,300,geothermal,1,2022,2,2023,Water Damage Claim,3,2021,Sewer Backup Claim
H,,,,ON,CANADA,871,Timothy Curry,1992-09-29,2021,1,FALSE,TRUE,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,2897308160,5,300,wood,1,2022,11,2023,Personal Property Claim,7,2023,Liability Claim
H,,,,ON,CANADA,,Jeffrey Strickland,1989-11-28,2023,2,FALSE,FALSE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,16,300,wood,1,2022,10,2021,Water Damage Claim,10,2025,Liability Claim
H,,,,ON,CANADA,449,Antonio Campbell,2005-02-18,2010,1,FALSE,TRUE,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,2897308160,5,301,water,1,2022,8,2022,Personal Property Claim,4,2025,Sewer Backup Claim
H,,,,ON,CANADA,,Fred White,1961-11-15,2014,3,FALSE,TRUE,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,8,301,naturalgas,1,2022,1,2022,Liability Claim,10,2021,Wind/Hail Claim
H,,,,ON,CANADA,434,Adam Flynn,1953-11-11,2016,3,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,2,bigballs@gmail.com,2897308160,8,150,oil,1,2022,8,2022,Liability Claim,11,2024,Wind/Hail Claim
H,,,,ON,CANADA,718,Maureen Taylor,1977-09-24,2022,1,FALSE,TRUE,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,0,bigballs@gmail.com,2897308160,5,301,oil,1,2022,1,2024,Liability Claim,4,2022,Other Type of Claim
H,,,,ON,CANADA,136,Seth Larsen,1974-08-09,2014,2,FALSE,TRUE,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,8554654009,8,301,wood,1,2022,3,2024,Personal Property Claim,8,2022,Wind/Hail Claim
H,,,,ON,CANADA,910,Valerie Wagner,1994-04-19,2009,2,FALSE,FALSE,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,3,1,bigballs@gmail.com,8554654009,13,301,electric,1,2022,11,2021,Other Type of Claim,2,2024,Wind/Hail Claim
H,,,,ON,CANADA,,Daniel Reynolds,2007-03-06,2010,2,FALSE,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,bigballs@gmail.com,7818397978,16,301,geothermal,1,2022,6,2024,Water Damage Claim,12,2022,Sewer Backup Claim
H,,,,ON,CANADA,947,Ralph Richardson,1982-08-31,2014,3,FALSE,FALSE,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,8554654009,5,150,naturalgas,1,2022,9,2023,Water Damage Claim,11,2025,Water Damage Claim
H,,,,ON,CANADA,,Kimberly George,2003-07-22,2017,3,FALSE,FALSE,2,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,8,150,naturalgas,1,2022,9,2024,Sewer Backup Claim,10,2023,Wind/Hail Claim
H,,,,ON,CANADA,822,Sierra Riggs,1945-12-17,2015,2,FALSE,TRUE,0,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,bigballs@gmail.com,8554654009,5,300,electric,1,2022,5,2022,Wind/Hail Claim,5,2022,Sewer Backup Claim
H,,,,ON,CANADA,335,Jeremy Holmes,1981-02-14,2014,3,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,8554654009,8,150,unknown,1,2022,10,2024,Other Type of Claim,6,2022,Wind/Hail Claim
H,,,,ON,CANADA,,Brandon Gonzalez,1983-07-25,2017,2,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,7818397978,5,300,wood,1,2022,3,2022,Personal Property Claim,5,2024,Wind/Hail Claim
H,,,,ON,CANADA,839,Louis Montes,1992-05-20,2018,3,FALSE,TRUE,0,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,bigballs@gmail.com,8554654009,8,150,oil,1,2022,12,2025,Wind/Hail Claim,7,2021,Fire Claim
H,,,,ON,CANADA,,Linda Rose,2007-04-28,2023,2,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,1,bigballs@gmail.com,7818397978,16,300,geothermal,1,2022,12,2021,Water Damage Claim,7,2024,Wind/Hail Claim
H,,,,ON,CANADA,,Wanda Aguilar,1994-01-08,2011,1,FALSE,TRUE,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,2897308160,16,301,naturalgas,1,2022,9,2023,Liability Claim,3,2023,Personal Property Claim
H,,,,ON,CANADA,,Jennifer Miller,1960-05-15,2016,2,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,bigballs@gmail.com,7818397978,8,150,naturalgas,1,2022,9,2022,Sewer Backup Claim,7,2023,Water Damage Claim
H,,,,ON,CANADA,,William Gibson,1964-12-04,2012,2,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,1,bigballs@gmail.com,7818397978,5,150,oil,1,2022,2,2024,Wind/Hail Claim,7,2025,Wind/Hail Claim
H,,,,ON,CANADA,,Kent Alvarez,1956-09-04,2019,3,FALSE,TRUE,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,8554654009,13,300,radiant,1,2022,1,2023,Sewer Backup Claim,6,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Joseph Butler,1971-01-01,2014,2,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,1,bigballs@gmail.com,7818397978,8,150,water,1,2022,7,2025,Wind/Hail Claim,2,2022,Liability Claim
H,,,,ON,CANADA,,Victor Tanner,1980-07-09,2020,1,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,2897308160,13,300,wood,1,2022,5,2021,Wind/Hail Claim,3,2021,Fire Claim
H,,,,ON,CANADA,,Thomas Macias,1970-04-19,2012,2,FALSE,TRUE,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,0,bigballs@gmail.com,8554654009,13,301,radiant,1,2022,9,2024,Fire Claim,2,2025,Liability Claim
H,,,,ON,CANADA,420,Steven Smith,1979-03-14,2011,2,FALSE,FALSE,2,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,13,150,electric,1,2022,4,2021,Other Type of Claim,2,2023,Liability Claim
H,,,,ON,CANADA,,Mary Arnold,1957-05-05,2021,1,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,1,bigballs@gmail.com,8554654009,8,301,wood,1,2022,6,2023,Water Damage Claim,12,2022,Liability Claim
H,,,,ON,CANADA,326,Thomas Wilson,1992-01-30,2011,2,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,bigballs@gmail.com,2897308160,5,301,none,1,2022,1,2023,Personal Property Claim,4,2021,Other Type of Claim
H,,,,ON,CANADA,597,Jennifer Myers,1976-07-02,2020,3,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,1,bigballs@gmail.com,8554654009,13,150,naturalgas,1,2022,12,2021,Personal Property Claim,4,2024,Fire Claim
H,,,,ON,CANADA,479,Matthew Silva,1988-12-22,2018,3,FALSE,TRUE,1,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,2897308160,13,301,geothermal,1,2022,2,2022,Other Type of Claim,5,2022,Wind/Hail Claim
H,,,,ON,CANADA,179,Dana Brown MD,1973-10-02,2021,2,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,8,150,water,1,2022,10,2022,Other Type of Claim,9,2021,Other Type of Claim
H,,,,ON,CANADA,,Stacy Garcia,1960-02-15,2024,1,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,1,bigballs@gmail.com,2897308160,8,301,water,1,2022,7,2022,Sewer Backup Claim,4,2024,Water Damage Claim
H,,,,ON,CANADA,697,Anne Combs,1946-11-20,2012,2,FALSE,TRUE,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,2897308160,13,301,electric,1,2022,6,2022,Personal Property Claim,12,2021,Sewer Backup Claim
H,,,,ON,CANADA,,Andre Lewis,1949-03-16,2016,1,FALSE,FALSE,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,bigballs@gmail.com,2897308160,8,150,geothermal,1,2022,3,2025,Wind/Hail Claim,5,2023,Personal Property Claim
H,,,,ON,CANADA,,Jason Ware,1982-10-20,2012,1,FALSE,TRUE,2,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,7818397978,5,301,naturalgas,1,2022,1,2024,Water Damage Claim,4,2023,Other Type of Claim
H,,,,ON,CANADA,54,Jennifer Foster,1983-08-07,2021,2,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,0,bigballs@gmail.com,7818397978,8,301,electric,1,2022,8,2025,Personal Property Claim,6,2023,Personal Property Claim
H,,,,ON,CANADA,,Joseph Nelson,1985-05-05,2022,3,FALSE,TRUE,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,bigballs@gmail.com,2897308160,8,150,oil,1,2022,10,2023,Wind/Hail Claim,2,2021,Fire Claim
H,,,,ON,CANADA,777,Rebecca Robbins,1948-09-09,2012,1,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,bigballs@gmail.com,7818397978,5,300,water,1,2022,3,2024,Wind/Hail Claim,10,2021,Other Type of Claim
H,,,,ON,CANADA,,Janice Fowler,1969-07-04,2010,1,FALSE,FALSE,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,2897308160,8,301,radiant,1,2022,10,2025,Water Damage Claim,5,2023,Personal Property Claim
H,,,,ON,CANADA,480,Colleen Spencer,1989-01-03,2016,2,FALSE,TRUE,2,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,16,300,unknown,1,2022,10,2021,Sewer Backup Claim,5,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Desiree Peters,1999-03-20,2022,3,FALSE,TRUE,0,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,2,bigballs@gmail.com,7818397978,13,150,radiant,1,2022,4,2021,Wind/Hail Claim,11,2025,Wind/Hail Claim
H,,,,ON,CANADA,560,Wendy Maxwell,1986-06-24,2010,1,FALSE,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,bigballs@gmail.com,7818397978,13,300,none,1,2022,4,2023,Personal Property Claim,8,2024,Fire Claim
H,,,,ON,CANADA,752,Justin Avery,1990-07-03,2021,3,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,1,bigballs@gmail.com,2897308160,13,301,water,1,2022,12,2023,Fire Claim,7,2025,Water Damage Claim
H,,,,ON,CANADA,,Sharon Larsen,1954-11-13,2023,3,FALSE,TRUE,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0,1,bigballs@gmail.com,2897308160,5,301,naturalgas,1,2022,10,2023,Wind/Hail Claim,2,2021,Personal Property Claim
H,,,,ON,CANADA,,Brian Barker,1996-02-27,2014,1,FALSE,TRUE,1,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2,0,bigballs@gmail.com,2897308160,8,301,electric,1,2022,7,2024,Water Damage Claim,2,2021,Wind/Hail Claim
H,,,,ON,CANADA,890,Cory Phelps,1972-11-02,2019,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,1,bigballs@gmail.com,8554654009,13,150,water,1,2022,4,2024,Sewer Backup Claim,7,2025,Water Damage Claim
H,,,,ON,CANADA,,Keith Saunders,1946-04-29,2010,2,FALSE,TRUE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,2897308160,8,150,geothermal,1,2022,11,2023,Fire Claim,3,2022,Wind/Hail Claim
H,,,,ON,CANADA,,Leah Hunt,1986-12-19,2009,1,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,8554654009,8,150,geothermal,1,2022,12,2022,Other Type of Claim,8,2022,Sewer Backup Claim
H,,,,ON,CANADA,,David Taylor,1993-03-16,2009,3,FALSE,TRUE,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,8554654009,16,150,oil,1,2022,2,2022,Water Damage Claim,5,2022,Fire Claim
H,,,,ON,CANADA,,Shannon Palmer,1958-10-11,2019,2,FALSE,TRUE,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,bigballs@gmail.com,8554654009,8,301,geothermal,1,2022,8,2022,Other Type of Claim,7,2024,Sewer Backup Claim
H,,,,ON,CANADA,,Steve Richardson,1951-05-30,2019,2,FALSE,TRUE,0,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,7818397978,8,150,water,1,2022,12,2024,Water Damage Claim,12,2022,Fire Claim
H,,,,ON,CANADA,731,Jessica Davis,1972-04-22,2024,1,FALSE,FALSE,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,8554654009,13,301,wood,1,2022,7,2021,Wind/Hail Claim,12,2022,Sewer Backup Claim
H,,,,ON,CANADA,,Christopher Horton,1946-10-17,2024,1,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,2,bigballs@gmail.com,2897308160,5,300,water,1,2022,10,2025,Personal Property Claim,10,2024,Other Type of Claim
H,,,,ON,CANADA,409,Heather Thomas,1995-03-24,2012,3,FALSE,FALSE,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,1,bigballs@gmail.com,8554654009,13,301,none,1,2022,3,2022,Water Damage Claim,9,2022,Wind/Hail Claim
H,,,,ON,CANADA,399,Lucas Roberson,1997-09-30,2015,1,FALSE,TRUE,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,7818397978,16,301,naturalgas,1,2022,7,2022,Other Type of Claim,6,2022,Sewer Backup Claim
H,,,,ON,CANADA,388,Carly Brooks,1955-08-21,2014,3,FALSE,TRUE,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,7818397978,13,150,none,1,2022,4,2023,Liability Claim,4,2025,Fire Claim
H,,,,ON,CANADA,651,Cody Jacobson,1971-03-18,2012,2,FALSE,TRUE,1,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,13,150,radiant,1,2022,9,2024,Water Damage Claim,6,2021,Other Type of Claim
H,,,,ON,CANADA,150,Heather Smith,1999-01-22,2017,2,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,2,bigballs@gmail.com,8554654009,13,300,geothermal,1,2022,6,2022,Other Type of Claim,10,2025,Other Type of Claim
H,,,,ON,CANADA,,Joseph Schmidt,1990-08-03,2016,3,FALSE,FALSE,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,7818397978,8,150,none,1,2022,3,2024,Sewer Backup Claim,4,2023,Other Type of Claim
H,,,,ON,CANADA,396,Mark Le,1961-06-25,2011,3,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,bigballs@gmail.com,7818397978,16,300,electric,1,2022,11,2023,Personal Property Claim,5,2025,Liability Claim
H,,,,ON,CANADA,123,Joseph Scott,1996-11-05,2012,3,FALSE,TRUE,1,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,2897308160,16,301,electric,1,2022,11,2022,Sewer Backup Claim,12,2025,Water Damage Claim
H,,,,ON,CANADA,186,Amy Chapman,2006-05-17,2017,1,FALSE,FALSE,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,7818397978,13,150,none,1,2022,1,2023,Wind/Hail Claim,11,2022,Liability Claim
H,,,,ON,CANADA,464,Mr. Timothy Carney,1947-06-22,2018,2,FALSE,FALSE,2,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,8554654009,8,150,geothermal,1,2022,3,2025,Wind/Hail Claim,9,2022,Liability Claim
H,,,,ON,CANADA,91,Stacey Cruz,1998-12-09,2016,3,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,2,bigballs@gmail.com,8554654009,8,301,electric,1,2022,7,2023,Personal Property Claim,8,2024,Wind/Hail Claim
H,,,,ON,CANADA,833,Brooke Horn,1963-03-10,2011,3,FALSE,TRUE,2,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,1,bigballs@gmail.com,7818397978,5,150,geothermal,1,2022,2,2024,Water Damage Claim,1,2022,Sewer Backup Claim
