insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,K4C1B8,0430 Davila Lock,Douglasview,ON,CANADA,,Richard Davis,1995-03-07,2024,2,FALSE,TRUE,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,bigballs@gmail.com,2897308160,5,301,water,1,2022,8,2022,Personal Property Claim,7,2021,Personal Property Claim
H,L4K 4L3,1079 Angela Row,Lake Kellyport,ON,CANADA,497,Patricia Brown,2001-11-09,2024,2,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,3,bigballs@gmail.com,7818397978,16,150,unknown,1,2022,10,2022,Other Type of Claim,9,2024,Fire Claim
H,K4P7S7,641 Andrew Garden Suite 984,Williamsport,ON,CANADA,321,Jose Stephens,1967-11-01,2018,1,FALSE,FALSE,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,bigballs@gmail.com,8554654009,13,301,water,1,2022,1,2023,Wind/Hail Claim,4,2021,Wind/Hail Claim
H,K3C2J6,5189 Lisa Port Suite 331,East Jason,ON,CANADA,897,Mary Wilson,1954-08-11,2012,2,FALSE,TRUE,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,2897308160,5,301,geothermal,1,2022,1,2021,Personal Property Claim,6,2023,Liability Claim
H,N6S8P1,2466 Holland Heights Apt. 203,Malonestad,ON,CANADA,506,Natalie Bond,1978-07-01,2021,1,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,bigballs@gmail.com,2897308160,13,300,geothermal,1,2022,12,2024,Personal Property Claim,10,2023,Wind/Hail Claim
H,L1N6S7,01400 Michelle Crossing Suite 868,Weavertown,ON,CANADA,,Angela Shaw,1971-04-12,2018,3,FALSE,TRUE,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2,3,bigballs@gmail.com,8554654009,5,301,none,1,2022,10,2021,Water Damage Claim,1,2022,Personal Property Claim
H,K3K 8C9,025 Katie Burg,North Chris,ON,CANADA,,Bruce Johnson,1987-05-26,2023,2,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,2897308160,16,300,wood,1,2022,11,2024,Liability Claim,10,2021,Liability Claim
H,N7G 9X6,3917 Watson Plains,Christophermouth,ON,CANADA,697,John Shelton,1956-11-29,2017,3,FALSE,TRUE,2,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,13,301,geothermal,1,2022,1,2024,Water Damage Claim,10,2025,Water Damage Claim
H,K4C 8X7,93168 Ferrell Manors,Martinshire,ON,CANADA,,Nicholas Gray,1971-04-20,2022,3,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,bigballs@gmail.com,2897308160,13,301,oil,1,2022,9,2025,Fire Claim,10,2022,Fire Claim
H,N2G8R9,724 Michael Greens,Lake Helenville,ON,CANADA,,Adam Ruiz,1956-03-15,2020,1,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,3,bigballs@gmail.com,2897308160,16,150,radiant,1,2022,2,2022,Other Type of Claim,4,2022,Liability Claim
H,N1S1P7,46528 Carter Crossing,Port Maryshire,ON,CANADA,5,Wayne Clark,2003-11-26,2010,3,FALSE,FALSE,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,7818397978,16,300,wood,1,2022,1,2022,Water Damage Claim,12,2023,Personal Property Claim
H,L2T 9Y1,1190 Julie Bridge,East Coreyfort,ON,CANADA,,Juan Melton,2002-01-19,2016,3,FALSE,FALSE,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,2,bigballs@gmail.com,8554654009,16,150,wood,1,2022,7,2022,Fire Claim,5,2024,Liability Claim
H,K4N6X2,50329 Megan Glens,Kellimouth,ON,CANADA,,Mark Obrien,1963-04-28,2017,2,FALSE,TRUE,2,0,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,8,300,electric,1,2022,4,2024,Sewer Backup Claim,3,2022,Sewer Backup Claim
H,L3M2H9,15593 Lori Via Apt. 193,Lake Denise,ON,CANADA,,Kristine Lewis,1984-08-16,2022,3,FALSE,TRUE,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,1,bigballs@gmail.com,2897308160,16,300,radiant,1,2022,11,2022,Personal Property Claim,4,2022,Fire Claim
H,M5P 1P6,7335 Morris Bypass Suite 106,South Feliciachester,ON,CANADA,904,Michelle Cook,1969-05-03,2017,2,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,bigballs@gmail.com,7818397978,13,300,radiant,1,2022,9,2023,Wind/Hail Claim,7,2023,Water Damage Claim
H,L6Y1E2,5266 Billy Pike,North Roberttown,ON,CANADA,,Earl Martin,2006-08-09,2017,2,FALSE,TRUE,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,bigballs@gmail.com,7818397978,13,150,geothermal,1,2022,8,2022,Liability Claim,10,2021,Personal Property Claim
H,N6N4C3,8674 Hannah Viaduct,East Joshua,ON,CANADA,592,Justin Sandoval,1998-06-09,2023,3,FALSE,TRUE,2,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,bigballs@gmail.com,8554654009,13,300,electric,1,2022,6,2021,Water Damage Claim,12,2025,Other Type of Claim
H,N1S9E7,8718 Taylor Gardens,North Jenniferfort,ON,CANADA,78,Joseph Harmon,1982-04-27,2015,3,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,1,bigballs@gmail.com,2897308160,16,300,naturalgas,1,2022,2,2021,Liability Claim,10,2025,Sewer Backup Claim
H,M3P 7C5,6216 Brandy Islands,East Jakeview,ON,CANADA,,Morgan Reyes,1951-02-15,2014,3,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,2897308160,8,301,oil,1,2022,9,2022,Water Damage Claim,10,2022,Fire Claim
H,L6R 5X9,897 Latasha Mall Apt. 229,Port Joshua,ON,CANADA,245,Bradley Nixon,1970-02-28,2009,1,FALSE,TRUE,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0,1,bigballs@gmail.com,7818397978,16,150,radiant,1,2022,12,2022,Fire Claim,4,2022,Water Damage Claim
H,L3H 9G1,327 Maria Meadows Apt. 357,Penaview,ON,CANADA,171,Jeremy Hernandez,1950-09-13,2009,2,FALSE,TRUE,0,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,0,bigballs@gmail.com,8554654009,13,150,electric,1,2022,9,2022,Personal Property Claim,4,2021,Liability Claim
H,K1S2R7,990 Tina Trail,New Wendy,ON,CANADA,688,Adriana Harris,1985-07-21,2014,2,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,5,301,none,1,2022,6,2025,Water Damage Claim,12,2024,Personal Property Claim
H,P3J5L6,36398 Crystal Center Suite 259,New Jessicafort,ON,CANADA,954,Jay Walters,1975-10-20,2020,2,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,bigballs@gmail.com,8554654009,16,301,naturalgas,1,2022,9,2022,Water Damage Claim,9,2023,Personal Property Claim
H,P8H 9S4,294 Landry Station,Melissaburgh,ON,CANADA,7,Alisha Delacruz,1965-07-20,2018,3,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,7818397978,13,150,oil,1,2022,4,2024,Other Type of Claim,7,2022,Water Damage Claim
H,N3L3M3,68342 Wolfe Rue,Mccarthymouth,ON,CANADA,,Todd Hill,1980-02-25,2017,2,FALSE,TRUE,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,2897308160,5,301,geothermal,1,2022,11,2021,Liability Claim,10,2025,Wind/Hail Claim
H,L5P8R1,43522 Alexandra Villages Suite 562,Carolynborough,ON,CANADA,62,Jamie Reid,2004-08-16,2017,2,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,0,bigballs@gmail.com,2897308160,5,150,wood,1,2022,3,2021,Sewer Backup Claim,1,2023,Fire Claim
H,M8A5V4,326 Acosta Square Apt. 956,Noblemouth,ON,CANADA,,Candice Fernandez,1995-05-14,2020,3,FALSE,FALSE,2,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,3,bigballs@gmail.com,7818397978,8,301,unknown,1,2022,6,2025,Other Type of Claim,11,2024,Sewer Backup Claim
H,L1X3S6,334 Wilson Land,East Sydneyport,ON,CANADA,900,Sara Clark,1981-02-27,2015,2,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,bigballs@gmail.com,8554654009,13,301,geothermal,1,2022,6,2023,Fire Claim,3,2022,Other Type of Claim
H,P6P 2X8,5949 James Neck Apt. 529,Lake Tinaton,ON,CANADA,,Amber Nguyen,2005-07-04,2023,3,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,8,150,unknown,1,2022,2,2023,Water Damage Claim,5,2022,Other Type of Claim
H,K2H 5P1,1321 Fox Route Apt. 667,West Evan,ON,CANADA,439,Jacqueline Williams,1999-03-29,2014,2,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,bigballs@gmail.com,7818397978,8,300,unknown,1,2022,11,2024,Water Damage Claim,5,2023,Liability Claim
H,N9P6M3,12576 Black Forges Suite 634,Port Mary,ON,CANADA,,Jeremy Little,1986-12-29,2017,1,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,2,bigballs@gmail.com,2897308160,8,150,radiant,1,2022,4,2021,Fire Claim,5,2024,Fire Claim
H,L5M 7S5,3926 Jensen Drive,East Matthew,ON,CANADA,,Kathleen Powell,1997-04-27,2019,2,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,2897308160,13,300,wood,1,2022,4,2021,Other Type of Claim,5,2023,Wind/Hail Claim
H,M5Y 3P8,5431 Catherine Trail,East Angela,ON,CANADA,,Jeff Lee,1951-04-10,2015,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,3,bigballs@gmail.com,7818397978,13,150,radiant,1,2022,10,2022,Liability Claim,1,2022,Wind/Hail Claim
H,K8R7K2,3121 Wilson Union Suite 759,Port Danielle,ON,CANADA,173,Gwendolyn Davis,1989-08-12,2010,3,FALSE,FALSE,2,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,0,bigballs@gmail.com,7818397978,16,301,wood,1,2022,9,2022,Fire Claim,5,2021,Personal Property Claim
H,P8C1E4,715 Graham Plains,Stephanieview,ON,CANADA,898,Juan Welch,1956-10-22,2021,1,FALSE,FALSE,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,2,bigballs@gmail.com,7818397978,5,300,none,1,2022,1,2023,Personal Property Claim,5,2023,Water Damage Claim
H,L9H6R3,35346 Trujillo Meadows,Haydenton,ON,CANADA,936,Christina Harmon,1967-06-08,2019,1,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3,bigballs@gmail.com,2897308160,5,301,water,1,2022,10,2024,Liability Claim,1,2025,Fire Claim
H,K4V 8Y9,05959 Graham Points,Patrickfurt,ON,CANADA,385,Philip Christensen,2003-11-22,2019,2,FALSE,FALSE,2,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,7818397978,8,300,electric,1,2022,3,2022,Other Type of Claim,8,2023,Sewer Backup Claim
H,K5K4R9,2615 Ryan Points,South Davidville,ON,CANADA,,Chase Frey,1981-01-30,2024,2,FALSE,TRUE,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,3,bigballs@gmail.com,7818397978,16,300,water,1,2022,3,2023,Sewer Backup Claim,3,2022,Sewer Backup Claim
H,N1T2K5,655 Velasquez Squares,North Samanthaberg,ON,CANADA,,Alexander Rivas,1975-01-23,2016,3,FALSE,TRUE,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,8554654009,8,300,geothermal,1,2022,4,2023,Water Damage Claim,11,2021,Other Type of Claim
H,P5X 5M7,4300 Spence Overpass,Youngland,ON,CANADA,223,Stacy Allen,1951-11-11,2017,3,FALSE,TRUE,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,1,bigballs@gmail.com,7818397978,5,300,unknown,1,2022,10,2025,Other Type of Claim,8,2021,Liability Claim
H,P3Y8Y4,925 Hunt Vista Apt. 804,Lake Angela,ON,CANADA,834,Sydney Brown,1966-03-29,2015,2,FALSE,TRUE,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,1,bigballs@gmail.com,2897308160,16,301,oil,1,2022,4,2025,Other Type of Claim,3,2022,Other Type of Claim
H,L9B 5G7,00053 Cross Court Suite 781,East Chadhaven,ON,CANADA,,Lauren Rodriguez,1988-01-11,2024,1,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,0,bigballs@gmail.com,2897308160,16,150,electric,1,2022,7,2021,Fire Claim,8,2024,Fire Claim
H,M6T7V5,00167 Evans Harbors Apt. 502,South Dianestad,ON,CANADA,581,William Roberts,1959-08-03,2023,1,FALSE,FALSE,2,1,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,2,bigballs@gmail.com,2897308160,16,150,water,1,2022,6,2022,Sewer Backup Claim,8,2022,Liability Claim
H,N4V 1Y4,008 Jennifer Brook,Murphymouth,ON,CANADA,,Nicole Kelly,1969-02-23,2020,3,FALSE,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,2897308160,8,301,electric,1,2022,11,2022,Sewer Backup Claim,10,2021,Fire Claim
H,M8V8X3,2177 Ballard Station,Abigailmouth,ON,CANADA,520,Brianna Johnson,1946-11-30,2011,1,FALSE,TRUE,0,2,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,3,bigballs@gmail.com,8554654009,8,301,none,1,2022,5,2022,Personal Property Claim,8,2023,Personal Property Claim
H,P5K1R1,09435 Charles Forge,Bryantmouth,ON,CANADA,,Catherine Baker,1951-09-12,2012,3,FALSE,FALSE,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0,1,bigballs@gmail.com,7818397978,8,150,unknown,1,2022,8,2023,Fire Claim,10,2021,Personal Property Claim
H,M2A 9A3,4220 Mike Summit,North Amandatown,ON,CANADA,526,Tina Owens,1976-04-28,2012,1,FALSE,TRUE,2,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,3,bigballs@gmail.com,8554654009,8,301,electric,1,2022,1,2023,Liability Claim,3,2022,Other Type of Claim
H,P9A3K5,3961 Williams Wall,Lake Cindy,ON,CANADA,,Lisa Hill,1999-12-09,2018,1,FALSE,FALSE,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,0,bigballs@gmail.com,7818397978,5,150,unknown,1,2022,4,2021,Water Damage Claim,9,2023,Other Type of Claim
H,N7P 4S9,74185 Jessica Vista,East Jonathan,ON,CANADA,,Charles Young,2002-08-06,2014,3,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,2,bigballs@gmail.com,8554654009,13,300,wood,1,2022,1,2024,Sewer Backup Claim,2,2023,Sewer Backup Claim
H,N5G 1R1,43132 Ashley Viaduct,Batesstad,ON,CANADA,,Yvonne Bell,1953-09-18,2019,1,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,0,bigballs@gmail.com,8554654009,16,301,geothermal,1,2022,3,2022,Other Type of Claim,9,2022,Fire Claim
H,K3N 6J3,6045 Osborne Tunnel Apt. 074,New Mitchell,ON,CANADA,414,Jessica Brown,1975-07-06,2019,1,FALSE,FALSE,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,0,bigballs@gmail.com,2897308160,16,150,naturalgas,1,2022,7,2022,Other Type of Claim,11,2022,Personal Property Claim
H,K1A3L8,23264 Morris Rapids,Richardside,ON,CANADA,26,Dean West,1964-12-19,2016,3,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2,3,bigballs@gmail.com,8554654009,13,300,naturalgas,1,2022,11,2024,Personal Property Claim,11,2025,Other Type of Claim
H,L7B 3N5,78293 Martinez Summit,Carolynland,ON,CANADA,,Jared Mann,2000-06-22,2023,1,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,bigballs@gmail.com,7818397978,5,150,geothermal,1,2022,3,2022,Other Type of Claim,9,2022,Wind/Hail Claim
H,L9R 5G7,76986 Robert Corners Apt. 815,Jesseview,ON,CANADA,245,Daniel Washington,2001-09-06,2013,1,FALSE,TRUE,1,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,1,bigballs@gmail.com,2897308160,16,150,naturalgas,1,2022,4,2022,Wind/Hail Claim,5,2025,Personal Property Claim
H,L1B9B9,531 Wright Square,Nicolehaven,ON,CANADA,90,Christie Keller,1945-09-04,2013,3,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,3,bigballs@gmail.com,7818397978,8,150,unknown,1,2022,10,2025,Personal Property Claim,3,2022,Other Type of Claim
H,M6A 7X4,79697 Stephens Village,Colemanhaven,ON,CANADA,,Patricia Mueller,1987-08-31,2011,3,FALSE,TRUE,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,2,bigballs@gmail.com,7818397978,8,301,oil,1,2022,8,2024,Liability Claim,1,2024,Fire Claim
H,L6B6S8,2342 Mikayla Center Apt. 786,Smithtown,ON,CANADA,,Tracey Morse,1979-10-31,2021,2,FALSE,TRUE,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,16,300,radiant,1,2022,4,2024,Wind/Hail Claim,3,2021,Wind/Hail Claim
H,M3A 6M3,8457 Campbell Falls Suite 821,Reedfurt,ON,CANADA,,Shannon Gonzalez,2007-03-19,2017,2,FALSE,TRUE,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,2897308160,16,150,oil,1,2022,12,2022,Other Type of Claim,8,2021,Sewer Backup Claim
H,M8A8K8,60357 Vega Light Apt. 746,Laurenmouth,ON,CANADA,788,Catherine Hogan DVM,1981-10-25,2016,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,1,bigballs@gmail.com,2897308160,16,300,geothermal,1,2022,2,2021,Fire Claim,8,2021,Personal Property Claim
H,N9E 9E2,495 Paige Gateway Apt. 815,East Brandonton,ON,CANADA,,Anne Suarez,1990-06-05,2009,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,7818397978,8,150,unknown,1,2022,7,2021,Other Type of Claim,1,2023,Sewer Backup Claim
H,N2Y7B6,3124 Stephenson Stravenue Suite 975,Davisside,ON,CANADA,954,Daniel Phelps,1982-03-29,2019,1,FALSE,TRUE,1,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,3,3,bigballs@gmail.com,2897308160,8,301,unknown,1,2022,6,2023,Wind/Hail Claim,5,2022,Wind/Hail Claim
H,P9N 5G7,0688 Christopher Knolls Apt. 437,North Rodney,ON,CANADA,,Ryan Clark,2007-02-03,2016,2,FALSE,TRUE,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,0,bigballs@gmail.com,2897308160,5,150,naturalgas,1,2022,2,2025,Wind/Hail Claim,2,2023,Other Type of Claim
H,N3T1X4,00985 Higgins Freeway,Courtneyton,ON,CANADA,559,Carolyn Patterson,1971-10-04,2018,3,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,1,2,bigballs@gmail.com,7818397978,16,300,naturalgas,1,2022,2,2021,Liability Claim,6,2021,Water Damage Claim
H,N7P6N2,67388 Mason Fields Apt. 159,Benjaminside,ON,CANADA,,Gail Francis,1974-07-15,2011,3,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,8,150,electric,1,2022,1,2022,Fire Claim,9,2025,Sewer Backup Claim
H,K7M1S2,716 Robert Centers,Lake Michellemouth,ON,CANADA,,Amy Brady,2001-08-26,2023,3,FALSE,TRUE,0,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,bigballs@gmail.com,2897308160,16,150,wood,1,2022,2,2022,Liability Claim,9,2022,Fire Claim
H,N4T 2X9,44566 Elliott Shore Apt. 659,Palmerfurt,ON,CANADA,942,Jennifer Graham,1969-06-24,2012,1,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,16,300,electric,1,2022,10,2022,Wind/Hail Claim,11,2023,Fire Claim
H,N5L 4N8,43415 Rodriguez Park,Lake Lori,ON,CANADA,840,Oscar Rogers,1993-05-13,2024,2,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,0,bigballs@gmail.com,8554654009,5,301,geothermal,1,2022,9,2022,Personal Property Claim,7,2023,Wind/Hail Claim
H,N5M 4P8,323 Moore Stream Apt. 658,Lake Dylan,ON,CANADA,,Nicole Lee,1973-05-29,2015,1,FALSE,TRUE,2,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,8554654009,8,301,water,1,2022,4,2024,Water Damage Claim,3,2022,Personal Property Claim
H,K1V 1M5,56910 Natalie Mount,Michaelville,ON,CANADA,,David Alexander II,1976-11-25,2017,1,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,1,bigballs@gmail.com,8554654009,5,150,water,1,2022,3,2024,Other Type of Claim,3,2025,Liability Claim
H,M3E 8S6,227 Smith Junctions Suite 707,Port Kristie,ON,CANADA,87,Judy Baker,1972-10-02,2023,2,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,3,bigballs@gmail.com,8554654009,13,300,oil,1,2022,7,2021,Liability Claim,5,2021,Water Damage Claim
H,P6S8S3,0043 Jared Junction Suite 341,Port Dave,ON,CANADA,677,Joshua Copeland,1994-01-01,2009,1,FALSE,FALSE,1,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,1,bigballs@gmail.com,7818397978,8,300,water,1,2022,5,2022,Sewer Backup Claim,11,2023,Water Damage Claim
H,L9K 8A7,775 Fields Grove,Pittmanville,ON,CANADA,369,Donald Hill,1960-01-03,2022,3,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,3,bigballs@gmail.com,8554654009,8,301,electric,1,2022,8,2021,Wind/Hail Claim,8,2021,Fire Claim
H,P6M 8S4,175 Nathan Unions,Amandafort,ON,CANADA,74,Bryan Aguilar,1945-04-21,2013,2,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,13,300,electric,1,2022,10,2023,Liability Claim,12,2023,Wind/Hail Claim
H,P9B5C5,497 Salazar Plain Apt. 047,Kaylaland,ON,CANADA,430,Jessica Patton,1997-08-28,2011,1,FALSE,TRUE,2,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,2897308160,5,300,electric,1,2022,2,2022,Sewer Backup Claim,4,2022,Water Damage Claim
H,K4B 3M1,676 Jonathan Summit Suite 664,Russellview,ON,CANADA,492,Charlene Bishop,2006-12-13,2021,1,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,bigballs@gmail.com,8554654009,8,301,none,1,2022,5,2021,Water Damage Claim,7,2025,Fire Claim
H,K8R 9S2,97778 Gray Stream Apt. 627,New Adambury,ON,CANADA,,Mary Morris,2001-03-06,2022,1,FALSE,TRUE,2,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,bigballs@gmail.com,8554654009,8,301,oil,1,2022,11,2022,Other Type of Claim,2,2021,Sewer Backup Claim
H,P6H3K6,67549 Day Terrace Suite 878,New Scotttown,ON,CANADA,877,Bobby Bray,1984-07-15,2020,2,FALSE,TRUE,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,bigballs@gmail.com,7818397978,16,301,water,1,2022,1,2024,Fire Claim,12,2024,Wind/Hail Claim
H,N9V8H4,9380 Compton Drive,West Danielton,ON,CANADA,970,Sean Murray,1950-05-30,2021,3,FALSE,TRUE,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,2897308160,16,300,oil,1,2022,12,2022,Wind/Hail Claim,11,2022,Water Damage Claim
H,L6K 6X5,2989 Kim Pass,Port Tracy,ON,CANADA,937,Justin Rivera,1951-09-11,2014,2,FALSE,TRUE,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,2897308160,8,150,electric,1,2022,4,2023,Water Damage Claim,2,2025,Sewer Backup Claim
H,L4X7R2,071 Ana Green,North Meaganborough,ON,CANADA,627,Ariana Frazier,1986-08-16,2009,1,FALSE,TRUE,1,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,7818397978,8,150,electric,1,2022,7,2023,Sewer Backup Claim,12,2022,Liability Claim
H,L4C3E8,57335 Guerrero Island,Lake Ronaldville,ON,CANADA,176,Julie Mccarthy,1967-06-16,2024,3,FALSE,FALSE,1,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,16,150,unknown,1,2022,7,2022,Wind/Hail Claim,11,2021,Water Damage Claim
H,N3X4G2,26997 Walker Valleys,Lake Jenniferchester,ON,CANADA,,Kelsey Gordon,1998-03-25,2016,2,FALSE,TRUE,1,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,1,bigballs@gmail.com,8554654009,16,150,water,1,2022,8,2022,Water Damage Claim,9,2021,Water Damage Claim
H,K8H 4G7,8343 Kirk Mount Suite 522,Camposhaven,ON,CANADA,,Regina Wilson,1944-06-20,2024,1,FALSE,FALSE,2,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,3,bigballs@gmail.com,2897308160,13,150,naturalgas,1,2022,9,2024,Fire Claim,9,2025,Fire Claim
H,M4R 6M5,8002 Jessica Light,Sullivanfurt,ON,CANADA,,Roger Black,1993-04-28,2009,2,FALSE,FALSE,0,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,8554654009,13,300,geothermal,1,2022,5,2025,Fire Claim,5,2023,Personal Property Claim
